id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1213431628730866594,Bedroom No.6/Sunshine/Study room,46245315,Yazhou,,Wynnum West - Hemmant,-27.45809,153.13738,Private room,100,2,2,2025-05-29,2,6,70,2,
1213432696475355138,Cozy Bedroom No.7/ Horse riding,46245315,Yazhou,,Wynnum West - Hemmant,-27.45895,153.13883,Private room,100,2,3,2025-05-30,0.30,6,70,3,
1213512006403440079,Bright 3-Bed with Garden by Banks Street Reserve,279001183,MadeComfy,,Ashgrove,-27.43874,152.9983,Entire home/apt,230,3,4,2025-03-11,0.47,93,321,4,
1214175014755398337,The River Loft,140390936,Holly,,Newstead - Bowen Hills,-27.45476,153.04852,Entire home/apt,1067,1,10,2025-06-01,0.99,1,318,10,
1214180348599246365,Mint New 3 Bedrooms Apartment View/ Shops/Highway!,97177917,Olivia,,Mount Gravatt,-27.5417833,153.0807537,Entire home/apt,226,2,15,2025-06-02,1.49,129,179,15,
1214939969361079822,Cedar Street Lodge- Upper. 3BR/2bath/Pets,4206298,Jennifer,,Greenslopes,-27.510586908835673,153.04677674603272,Entire home/apt,310,28,1,2025-01-04,0.19,22,339,1,
1214964776108747910,Cedar Street Lodge - Lower. 2BR/Petyard,4206298,Jennifer,,Greenslopes,-27.510548846116052,153.04688403439332,Entire home/apt,250,28,1,2024-11-08,0.14,22,336,1,
1215103271211074439,Cedar Street Lodge-  5BRMS 2 homes in 1.,4206298,Jennifer,,Greenslopes,-27.51035853232034,153.04686570627635,Entire home/apt,550,28,1,2024-09-28,0.12,22,339,1,
1215403901939157495,River views. Walk to Southbank,36406612,Scott,,West End,-27.48209,153.00392,Entire home/apt,,5,14,2025-05-04,1.66,2,0,14,
1215410571299712193,"Gabba Central House, 3BR/2Bath Pets",4206298,Jennifer,,Woolloongabba,-27.4936676,153.033372,Entire home/apt,388,28,4,2025-03-01,0.49,22,348,4,
1215445842361879243,Gabba Central Lofthouse. 2BR/Pets,4206298,Jennifer,,Woolloongabba,-27.4936676,153.033372,Entire home/apt,230,28,3,2025-01-15,0.31,22,365,3,
1215579706519033450,Room near Westfield Mt Gravatt!,102577451,Shelia,,Macgregor (Qld),-27.569200159451647,153.07600736618042,Private room,41,5,0,,,5,251,0,
1215721959259823098,Double Room with Aircon,28532121,Nick,,Wynnum,-27.4358105,153.1648669,Private room,86,1,46,2025-06-04,4.66,2,335,46,
1215798069391854145,Aura House,198131919,Lauren,,Hamilton (Qld),-27.4358,153.0554,Entire home/apt,171,2,27,2025-05-05,2.67,1,122,27,
1216226713050352261,Hillside Sanctuary - River Views,52771858,Priscilla,,Hamilton (Qld),-27.43751002174552,153.05531982332468,Entire home/apt,174,2,21,2025-04-03,2.20,2,81,21,
1216374058958263209,2 Bdr Apt with Views/Shops/ Parking/ Garden City,530145622,Pui,,Upper Mount Gravatt,-27.559785378356402,153.08555053849386,Entire home/apt,187,2,17,2025-04-30,2.37,1,77,17,
1216441027794050188,Luxe large unit breathtaking view central location,49825105,Andrew,,Brisbane City,-27.46335,153.03222,Entire home/apt,258,1,54,2025-05-29,6.02,13,236,54,
1216476357334539795,Candy Gurl Camper,9603830,Shannon,,Kelvin Grove - Herston,-27.44751,153.00552,Entire home/apt,81,1,1,2025-05-20,1,2,364,1,
1216544693578342387,Modern  City Living with secure parking!,79289594,Tairra,,Paddington - Milton,-27.4693952,153.0050948,Entire home/apt,270,2,20,2025-05-30,2.49,4,62,20,
1216772496487060785,For Location Lovers!,81362195,John,,Spring Hill,-27.46168,153.02383,Private room,115,7,29,2025-05-26,3.10,1,222,29,
1216923645474078906,Private room + bathroom + patio,121605231,Carissa,,Coorparoo,-27.490743760874178,153.06122392698364,Private room,69,2,20,2025-06-07,2.01,2,51,20,
1217057143824001217,2Bed 2Bath Rooftop Terrace and Pool,541185516,Trilogy,,Spring Hill,-27.46217,153.02602,Entire home/apt,277,1,2,2025-04-21,0.37,3,3,2,
1217216109272774336,A great time ahead for you,259107937,John,,Brisbane City,-27.46712,153.01994,Entire home/apt,200,3,0,,,1,89,0,
1217218313135931817,CozyRoom in Hamilton – Near Airport & City,377703886,Diana Maria,,Hamilton (Qld),-27.432877,153.0718582,Private room,95,1,16,2025-05-30,1.97,1,192,16,
1217226310766382892,Stylish Apt | Shops | Bus Stop | Street Parking,57201288,Sooraj,,Highgate Hill,-27.48156,153.01482,Entire home/apt,137,3,22,2025-05-25,3.17,5,341,22,
1217273763062693023,Chic Apt | Walk to James St | Free Parking | Pool,57201288,Sooraj,,Fortitude Valley,-27.45678,153.03665,Entire home/apt,,3,3,2024-10-28,0.30,5,0,3,
1217294146466611615,Two Side by Side Apartments| Shops|Bus| St Parking,57201288,Sooraj,,Highgate Hill,-27.48147,153.01478,Entire home/apt,351,2,2,2025-05-05,0.59,5,239,2,
1217653036487390239,Family-Friendly Haven: Spacious,482846894,Paul,,Pallara - Willawong,-27.6195432,153.0113595,Private room,135,1,6,2024-11-10,0.64,2,365,6,
1217722278011868672,Elegant 2BR Haven in the Trendy Fortitude Valley,529803387,Ya-Ting,,Newstead - Bowen Hills,-27.4535292,153.0403182,Entire home/apt,183,1,36,2025-06-05,3.93,8,237,36,
1217740748554095268,"Luxury Euro Furniture,Firework,180°City River View",529803387,Ya-Ting,,Brisbane City,-27.470414,153.0219769,Entire home/apt,229,2,42,2025-05-29,4.33,8,177,42,
1217816611098405212,Modern Style! 1Bed/1Bath/Balcony/Pool ~ CBD,3384506,Andy,,Spring Hill,-27.4622,153.03043,Entire home/apt,197,7,17,2025-04-15,1.70,120,90,17,
1217913265738499344,Bedroom with ensuite,594712419,Hai,,Darra - Sumner,-27.56899,152.95,Private room,76,1,60,2025-05-30,5.96,2,351,60,
1218032442467902909,Stylish entire 3 bed townhouse,484338226,Emma,,Eight Mile Plains,-27.57335,153.10362,Entire home/apt,189,5,11,2025-04-19,1.28,8,34,11,
1218246507520148776,RiverView CBD Apartment Level 22 | No Cleaning Fee,74706031,Chris And Shannon,,Brisbane City,-27.46708,153.01641,Entire home/apt,189,2,53,2025-06-06,5.80,1,150,53,
1218353858326340915,"Cosy Stay in Runcorn, Brisban.",344589451,Jaber,,Runcorn,-27.58875,153.0841,Private room,,3,8,2024-10-10,0.80,1,0,8,
1218487708827968959,Newstead City Haven,205431023,AirKeeper,,Newstead - Bowen Hills,-27.45299,153.04186,Entire home/apt,197,1,8,2025-05-20,0.82,21,321,8,
1219148328773363655,Peaceful 3Beds Affordable Home near Chermside,462793159,Xiaoyi,,Nundah,-27.3971783,153.0531351,Entire home/apt,238,2,14,2025-05-28,1.58,44,157,14,
1219234289597158292,Comfortable 1 Bedroom Inner CBD,594886148,Jing,,Brisbane City,-27.47185,153.02883,Entire home/apt,135,1,47,2025-05-25,4.95,1,78,47,
1219251650577933087,KozyGuru | West End | 1 Bed Apt | Free Parking,35345357,MeiXiang,,West End,-27.48363203849126,152.9998492050024,Entire home/apt,110,1,6,2025-05-18,2.73,15,67,6,
1219302086377562558,THE centre of brisbane’s nightlife!,469060572,Livia,,Fortitude Valley,-27.45775,153.03722,Entire home/apt,230,1,28,2025-04-18,2.84,1,157,28,
1219715192880065660,chermside room near airport CBD48w-3”,57952431,Xinying,,Chermside,-27.39057608262852,153.02847077417704,Private room,60,3,2,2025-02-04,0.30,6,364,2,
1219981561719065551,Spacious & Comfy! 2 Bed/2 Bath/2 Car-Auchenflower,3384506,Andy,,Auchenflower,-27.47739,152.99761,Entire home/apt,226,7,150,2025-05-18,1.84,120,78,17,
1220070120110344716,Gabba Central  - 2 Separate homes 1 block. 6 Bdrms,4206298,Jennifer,,Woolloongabba,-27.4936676,153.033372,Entire home/apt,719,21,0,,,22,348,0,
1220112761176831876,Room in cosy home,13042653,Chia-Wei,,Runcorn,-27.6031,153.08205,Private room,63,1,16,2025-05-25,1.61,1,322,16,
1220182098932960245,Room 20 Min From the City,233268036,Sebas,,Doolandella,-27.616,152.98853,Private room,45,1,1,2025-05-05,0.83,1,365,1,
1220707287822013570,New Queen Bedroom in Rochedale,400214194,Xinjian,,Rochedale - Burbank,-27.57733,153.1248,Private room,,2,7,2024-10-05,0.70,2,0,7,
1221205737895769178,WowBridgeViews. Quiet Near CBD/BusTrain/Verandah,484057586,Ekaterina,,Norman Park,-27.48503,153.06751,Entire home/apt,236,3,66,2025-06-06,6.92,1,86,66,
1221243058877904717,Above Brisbane King Suite with Rooftop Pool Deck,519005019,Rudi And Ish,,South Brisbane,-27.47284,153.01672,Entire home/apt,126,2,30,2025-06-01,3.19,35,326,30,
1221262263505643228,Bright 1-Bed with Great Views & Amenities,279001183,MadeComfy,,Fortitude Valley,-27.4599958,153.0324085,Entire home/apt,160,3,7,2025-05-11,0.87,93,0,7,
1221346098903615347,Ground floor unit in ‘Fairway Views’ Jindalee,99586503,Alan,,Jindalee - Mount Ommaney,-27.5388,152.94283,Private room,87,1,88,2025-06-05,8.86,1,287,88,
1221553683990139979,Private Room with ensuite,594712419,Hai,,Darra - Sumner,-27.5694186,152.9492445,Private room,76,1,30,2025-05-25,3.06,2,328,30,
1221912067146700603,Happy place 2 bed unit West End,24013568,Simon,,Highgate Hill,-27.4857979,153.0150935,Entire home/apt,180,2,34,2025-06-03,3.45,1,131,34,
1221965124606610242,交通方便，环境优美，,595674706,Mei,,Sunnybank,-27.58088692293714,153.069239035125,Private room,48,1,4,2025-01-21,0.66,5,28,4,
1222155247082667305,Steps to high end cafes and shops w/ Deck & pool,462793159,Xiaoyi,,Fortitude Valley,-27.45738,153.03757,Entire home/apt,176,2,23,2025-05-18,2.33,44,178,23,
1222699998126288334,Villa/ Central Location/ Pool,595723328,Nadezhda,,Robertson,-27.56745,153.06438,Entire home/apt,,5,0,,,1,0,0,
1222819456047118908,Room in a Lovely House,322882403,Ava,,Sandgate - Shorncliffe,-27.31976,153.0599,Private room,108,1,7,2025-05-03,0.72,1,89,7,
